,Location,Price,Area
27,"Đường Đặng Chiêm, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,2 triệu/tháng - 25 m2",Diện tích: 25 m²
28,"Đường Dương Bá Trạc, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng
","2,5 triệu/tháng - 25 m2",Diện tích: 25 m²
29,"Đường Bàu Vàng 1, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",1 triệu/tháng - 15 m2,Diện tích: 15 m²
30,"151, Trần Duy Chiến, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng
","1,6 triệu/tháng - 20 m2",Diện tích: 20 m²
31,"33 Đinh Công Trứ, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng
","1,6 triệu/tháng - 15 m2",Diện tích: 15 m²
32,"319 Ngô Quyền, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng
","2,5 triệu/tháng - 40 m2",Diện tích: 40 m²
33,"Đường Lý Nhân Tông, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","1,8 triệu/tháng - 20 m2",Diện tích: 20 m²
34,"Trường Chinh, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
","2,5 triệu/tháng - 20 m2",Diện tích: 20 m²
35,"141, Đường Vũ Đình Liên, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","2,9 triệu/tháng - 25 m2",Diện tích: 25 m²
36,"Đường Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng
","4,5 triệu/tháng - 45 m2",Diện tích: 45 m²
37,"Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,7 triệu/tháng - 15 m2",Diện tích: 15 m²
38,"Đường Nam Kỳ Khởi Nghĩa, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
",3 triệu/tháng - 35 m2,Diện tích: 35 m²
39,"Kiệt 253 Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng
",3 triệu/tháng - 30 m2,Diện tích: 30 m²
40,"82/6, Kiệt 82 Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",3 triệu/tháng - 50 m2,Diện tích: 50 m²
41,"Phùng Hưng, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng
","2,5 triệu/tháng - 30 m2",Diện tích: 30 m²
42,"82/43, Kiệt 82 Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
43,"Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng
","3,5 triệu/tháng - 75 m2",Diện tích: 75 m²
44,"Đường Thanh Hải, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng
","1,7 triệu/tháng - 20 m2",Diện tích: 20 m²
45,"356/89/32, Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng
","1,1 triệu/tháng - 12 m2",Diện tích: 12 m²
46,"ĐT.602, Xã Hòa Ninh, Huyện Hòa Vang, Đà Nẵng
","1,23 triệu/tháng - 300 m2",Diện tích: 300 m²
47,"231, Đường Nguyễn Kim, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","2,3 triệu/tháng - 28 m2",Diện tích: 28 m²
48,"Đường Nguyễn Đình Trân, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","1,3 triệu/tháng - 12 m2",Diện tích: 12 m²
49,"Đường Đặng Huy Trứ, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,8 triệu/tháng - 25 m2",Diện tích: 25 m²
50,"Đường Võ Quí Huân, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
",2 triệu/tháng - 30 m2,Diện tích: 30 m²
51,"Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng
","3,5 triệu/tháng - 30 m2",Diện tích: 30 m²
52,"Kiệt 242 Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng
","1,7 triệu/tháng - 12 m2",Diện tích: 12 m²
53,"Kiệt 233/18a, Ngô Quyền, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng
","2,9 triệu/tháng - 37 m2",Diện tích: 37 m²
54,"Trần Huấn, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","2,5 triệu/tháng - 35 m2",Diện tích: 35 m²
55,"Đường Vũ Miên, Xã Hòa Phước, Huyện Hòa Vang, Đà Nẵng
","3,3 triệu/tháng - 40 m2",Diện tích: 40 m²
56,"nguyễn công hãng, Phường An Khê, Quận Thanh Khê, Đà Nẵng
","2,5 triệu/tháng - 20 m2",Diện tích: 20 m²
57,"Âu cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,5 triệu/tháng - 15 m2",Diện tích: 15 m²
58,"Phan triêm, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
59,"Lê Duẩn, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng
",12 triệu/tháng - 75 m2,Diện tích: 75 m²
60,"Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
",3 triệu/tháng - 30 m2,Diện tích: 30 m²
61,"Đường Đinh Công Tráng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng
","1,8 triệu/tháng - 16 m2",Diện tích: 16 m²
62,"482, nguyễn tri phương, Phường Hải Châu  I, Quận Hải Châu, Đà Nẵng
","4,5 triệu/tháng - 47 m2",Diện tích: 47 m²
63,"Hoà Phú 3, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,8 triệu/tháng - 20 m2",Diện tích: 20 m²
64,"Kiệt 12 Trường Sơn, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng
",600.000 đ/tháng - 12 m2,Diện tích: 12 m²
65,"Đường Lê Thị Tính, Phường An Khê, Quận Thanh Khê, Đà Nẵng
",2 triệu/tháng - 50 m2,Diện tích: 50 m²
66,"Đường Nại Hiên Đông 16, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng
",2 triệu/tháng - 25 m2,Diện tích: 25 m²
67,"Hồ Tùng Mậu, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
","1,4 triệu/tháng - 25 m2",Diện tích: 25 m²
68,"Đường Hà Tông Quyền, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","2,8 triệu/tháng - 30 m2",Diện tích: 30 m²
69,"Đường Trần Lê, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
",1.000 triệu/tháng - 15 m2,Diện tích: 15 m²
70,"Kiệt 144 Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",800.000 đ/tháng - 12 m2,Diện tích: 12 m²
71,"An Tư Công Chúa, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
","2,3 triệu/tháng - 20 m2",Diện tích: 20 m²
72,"Minh Mạng, Phường Hoà Quý, Quận Ngũ Hành Sơn, Đà Nẵng
","1,2 triệu/tháng - 15 m2",Diện tích: 15 m²
73,"Nguyễn Đức Trung, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng
","1,8 triệu/tháng - 25 m2",Diện tích: 25 m²
74,"Đường 3 Tháng 2, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng
","2,5 triệu/tháng - 25 m2",Diện tích: 25 m²
75,"Đường Hồ Biểu Chánh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng
",2 triệu/tháng - 20 m2,Diện tích: 20 m²
76,"Đường Phước Lý 1, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,8 triệu/tháng - 22 m2",Diện tích: 22 m²
77,"K714/7, Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng
","1,6 triệu/tháng - 30 m2",Diện tích: 30 m²
78,"Phan Bá Phiến, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng
","3,4 triệu/tháng - 55 m2",Diện tích: 55 m²
79,"Hà Huy Tập, Phường An Khê, Quận Thanh Khê, Đà Nẵng
",3 triệu/tháng - 20 m2,Diện tích: 20 m²
80,"k73/6, Đường Mẹ Suốt, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
",4 triệu/tháng - 40 m2,Diện tích: 40 m²
81,"88/48, Nguyễn Đức Trung, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng
","1,8 triệu/tháng - 25 m2",Diện tích: 25 m²
82,"73/4, Mẹ Suốt, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
","1,3 triệu/tháng - 20 m2",Diện tích: 20 m²
83,"06, Đường Tạ Hiện, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng
",3 triệu/tháng - 80 m2,Diện tích: 80 m²
84,"Võ Quý Huân, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
",2 triệu/tháng - 40 m2,Diện tích: 40 m²
85,"Đỗ Thúc Tịnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","2,5 triệu/tháng - 35 m2",Diện tích: 35 m²
86,"Đường Điện Biên Phủ, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng
",2 triệu/tháng - 15 m2,Diện tích: 15 m²
87,"H29/2, k39, Hẻm K39 Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng
","2,2 triệu/tháng - 30 m2",Diện tích: 30 m²
88,"Đường Hòa Mỹ 7, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","2,5 triệu/tháng - 45 m2",Diện tích: 45 m²
89,"385, Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",1 triệu/tháng - 20 m2,Diện tích: 20 m²
90,"K22, Đường Đặng Thái Thân, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
","1,5 triệu/tháng - 35 m2",Diện tích: 35 m²
91,"Đường Hà Huy Tập, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng
","2,8 triệu/tháng - 20 m2",Diện tích: 20 m²
92,"80-82, Đường Thanh Lương 11, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","1,4 triệu/tháng - 12 m2",Diện tích: 12 m²
93,"119, Đường Trần Duy Chiến, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng
","2,5 triệu/tháng - 25 m2",Diện tích: 25 m²
94,"Đường Nguyễn Bảo, Xã Hòa Châu, Huyện Hòa Vang, Đà Nẵng
","1,5 triệu/tháng - 22 m2",Diện tích: 22 m²
95,"72, Đường Lê Thị Tính, Phường An Khê, Quận Thanh Khê, Đà Nẵng
","2,5 triệu/tháng - 22 m2",Diện tích: 22 m²
96,"223, Chính Hữu, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng
","1,8 triệu/tháng - 20 m2",Diện tích: 20 m²
97,"65/56, Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
","1,3 triệu/tháng - 20 m2",Diện tích: 20 m²
98,"Đường Lê Văn Đức, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng
",2 triệu/tháng - 25 m2,Diện tích: 25 m²
99,"Đường Phạm Khiêm Ích, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
",3 triệu/tháng - 30 m2,Diện tích: 30 m²
100,"Đường Triệu Việt Vương, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng
",3 triệu/tháng - 40 m2,Diện tích: 40 m²
101,"Kiệt 30 Trần Phú, Phường Hải Châu  I, Quận Hải Châu, Đà Nẵng
","2,5 triệu/tháng - 25 m2",Diện tích: 25 m²
102,"Đường Phan Đăng Lưu, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
",2 triệu/tháng - 25 m2,Diện tích: 25 m²
103,"3/2, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng
",3 triệu/tháng - 20 m2,Diện tích: 20 m²
104,"Nguyễn Hữu Thọ, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng
","2,8 triệu/tháng - 25 m2",Diện tích: 25 m²
105,"78, Đỗ Nhuận, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,3 triệu/tháng - 16 m2",Diện tích: 16 m²
106,"Đường An Thượng 15, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
",10 triệu/tháng - 52 m2,Diện tích: 52 m²
107,"Đường Trần Tấn Mới, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng
",4 triệu/tháng - 30 m2,Diện tích: 30 m²
108,"158/7, Dũng Sĩ Thanh Khê (05 Phục Đán), Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng
","1,2 triệu/tháng - 14 m2",Diện tích: 14 m²
109,"461/10, Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",800.000 đ/tháng - 14 m2,Diện tích: 14 m²
110,"tô hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
",2 triệu/tháng - 20 m2,Diện tích: 20 m²
111,"32, Đường Lư Giang, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","1,8 triệu/tháng - 20 m2",Diện tích: 20 m²
112,"Đường Hòa An 23, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
","1,6 triệu/tháng - 25 m2",Diện tích: 25 m²
113,"Đường Hoàng Đình Ái, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","2,5 triệu/tháng - 28 m2",Diện tích: 28 m²
114,"Kiệt 12 Đường Trường Sơn, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng
","1,3 triệu/tháng - 25 m2",Diện tích: 25 m²
115,"Đường Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng
","2,6 triệu/tháng - 20 m2",Diện tích: 20 m²
116,"47/14, Hoàng Văn Thái, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
",3 triệu/tháng - 35 m2,Diện tích: 35 m²
117,"39, Đường Bình Thái 2, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng
",1 triệu/tháng - 15 m2,Diện tích: 15 m²
118,"Lê duẩn, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng
",12 triệu/tháng - 75 m2,Diện tích: 75 m²
119,"21-23, Mỹ An 19, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
","1,8 triệu/tháng - 22 m2",Diện tích: 22 m²
120,"Đường Phạm Khiêm Ích, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","2,5 triệu/tháng - 30 m2",Diện tích: 30 m²
121,"Đường Phạm Khiêm Ích, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","2,5 triệu/tháng - 30 m2",Diện tích: 30 m²
122,"Đường Đinh Công Trứ, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng
","1,8 triệu/tháng - 15 m2",Diện tích: 15 m²
123,"485/2, Đường Cách Mạng Tháng Tám, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng
",2 triệu/tháng - 40 m2,Diện tích: 40 m²
124,"Đường Lê Thiết Hùng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","2,5 triệu/tháng - 30 m2",Diện tích: 30 m²
125,"Đường Kỳ Đồng, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng
","3,3 triệu/tháng - 30 m2",Diện tích: 30 m²
126,"Mai đăng chơn, Phường Hoà Quý, Quận Ngũ Hành Sơn, Đà Nẵng
","2,3 triệu/tháng - 35 m2",Diện tích: 35 m²
127,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng
",800.000 đ/tháng - 4 m2,Diện tích: 4 m²
128,"Kiệt 374 Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng
",900.000 đ/tháng - 5 m2,Diện tích: 5 m²
129,"Đường Cồn Dầu 23, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","5,6 tỷ/tháng - 100 m2",Diện tích: 100 m²
130,"k1/127, Đường Ngô Sĩ Liên, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",500.000 đ/tháng - 15 m2,Diện tích: 15 m²
131,"Phan Ba Vành, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng
","2,2 triệu/tháng - 20 m2",Diện tích: 20 m²
132,"200, Đường Hoàng Đình Ái, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","2,5 triệu/tháng - 28 m2",Diện tích: 28 m²
133,"DT 602, Xã Hòa Sơn, Huyện Hòa Vang, Đà Nẵng
","1,3 triệu/tháng - 30 m2",Diện tích: 30 m²
134,"Đường Doãn Uẩn, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
",4 triệu/tháng - 200 m2,Diện tích: 200 m²
135,"võ văn ngân, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
",3 triệu/tháng - 45 m2,Diện tích: 45 m²
136,"Đường Cao Bá Đạt, Xã Hòa Châu, Huyện Hòa Vang, Đà Nẵng
","2,5 triệu/tháng - 36 m2",Diện tích: 36 m²
137,"Hà huy tập, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng
","2,7 triệu/tháng - 30 m2",Diện tích: 30 m²
138,"2, Đội Cấn, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
",2 triệu/tháng - 20 m2,Diện tích: 20 m²
139,"Tô HIỆU, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
",2 triệu/tháng - 20 m2,Diện tích: 20 m²
140,"Đường Bùi Kỷ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","1,8 triệu/tháng - 20 m2",Diện tích: 20 m²
141,"77, Đường Phan Bá Phiến, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng
","1,6 triệu/tháng - 22 m2",Diện tích: 22 m²
142,"Đường Nguyễn Thiện Kế, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng
","1,2 triệu/tháng - 15 m2",Diện tích: 15 m²
143,"75, Đường Nguyễn Thái Bình, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
144,"Thi Sách, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng
","2,2 triệu/tháng - 16 m2",Diện tích: 16 m²
145,"140, Đường Thanh Vinh 10, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",1 triệu/tháng - 25 m2,Diện tích: 25 m²
146,"Đường Đa Mặn Đông 4, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","1,3 triệu/tháng - 20 m2",Diện tích: 20 m²
147,"Đường Nhơn Hòa 4, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
",3 triệu/tháng - 50 m2,Diện tích: 50 m²
148,"Đường Phan Khoang, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
","8,5 tỷ/tháng - 140 m2",Diện tích: 140 m²
149,"Đường Nam Kỳ Khởi Nghĩa, Phường Hoà Quý, Quận Ngũ Hành Sơn, Đà Nẵng
",850.000 đ/tháng - 16 m2,Diện tích: 16 m²
150,"Đường Ngũ Hành Sơn, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
","1,8 triệu/tháng - 20 m2",Diện tích: 20 m²
151,"Đường Thủy Sơn 5, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
",2 triệu/tháng - 20 m2,Diện tích: 20 m²
152,"41, Đường Trần Kim Bảng, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","1,4 triệu/tháng - 12 m2",Diện tích: 12 m²
153,"Kiệt 43 Phó Đức Chính, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng
","1,75 triệu/tháng - 25 m2",Diện tích: 25 m²
154,"03, Tôn Thất Đạm, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng
","4,5 triệu/tháng - 40 m2",Diện tích: 40 m²
155,"65, Nguyễn Thuật, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
","1,5 triệu/tháng - 16 m2",Diện tích: 16 m²
156,"Đầm Rong 2, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng
","3,5 triệu/tháng - 30 m2",Diện tích: 30 m²
157,"Đường Như Nguyệt, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
158,"Đường Hòa Minh 5, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,5 triệu/tháng - 25 m2",Diện tích: 25 m²
159,"Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng
","1,5 triệu/tháng - 21 m2",Diện tích: 21 m²
160,"Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng
",3 triệu/tháng - 20 m2,Diện tích: 20 m²
161,"77, Đường Bàu Năng 15, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,5 triệu/tháng - 25 m2",Diện tích: 25 m²
162,"Yết Kiêu, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng
","1,6 triệu/tháng - 25 m2",Diện tích: 25 m²
163,"Hoàng Văn Thái, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
164,"Đường Đặng Hòa, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
",2 triệu/tháng - 25 m2,Diện tích: 25 m²
165,"Đối diện 755 Trường Chinh( Gần cầu Vượt Hòa Cầm), Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
166,"Đường Hòa An 23 Phường Hòa An, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
","1,6 triệu/tháng - 25 m2",Diện tích: 25 m²
167,"909/1, Ngô Quyền, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng
",1 triệu/tháng - 50 m2,Diện tích: 50 m²
168,"Kiệt 52 Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng
","1,5 triệu/tháng - 18 m2",Diện tích: 18 m²
169,"Ngô Quyền, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng
","1,9 triệu/tháng - 18 m2",Diện tích: 18 m²
170,"438, Đường Nguyễn Tri Phương, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng
","3,7 triệu/tháng - 60 m2",Diện tích: 60 m²
171,"Xuân Đán 3, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng
",3 triệu/tháng - 20 m2,Diện tích: 20 m²
172,"Hoà An25, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
",700.000 đ/tháng - 23 m2,Diện tích: 23 m²
